所属区,成交均价,用途,序号,可售面积,日期,可售套数,成交套数,成交面积
大鹏,0,住宅,256860,85580.5,2023-11-14,736,0,0
福田,96592.89,住宅,256861,150337.19,2023-11-14,1141,4,400.27
光明,43745.31,住宅,256862,754035.64,2023-11-14,7777,21,1895.85
龙岗,38706.77,住宅,256863,1055006.41,2023-11-14,11264,4,349.85
龙华,68373.3,住宅,256864,1066078.2,2023-11-14,10665,2,170.5
龙岗,22916.35,商业,256770,271846.79,2023-11-13,4434,3,196.26
龙华,0,商业,256771,187870.49,2023-11-13,4357,0,0
罗湖,0,商业,256772,59994.72,2023-11-13,775,0,0
南山,67291.49,商业,256773,370567.7,2023-11-13,4361,3,136.35
坪山,0,商业,256774,45449.03,2023-11-13,558,0,0
深汕,0,商业,256775,100880.75,2023-11-13,1482,0,0
盐田,0,商业,256776,24999.48,2023-11-13,438,0,0
全市,41107.47,商业,256777,1754857,2023-11-13,25910,6,332.61
宝安,65490.41,住宅,256778,769245.6,2023-11-13,7967,18,1767.05
大鹏,0,住宅,256779,85580.5,2023-11-13,736,0,0
福田,94765.59,住宅,256780,151047.16,2023-11-13,1146,2,223.7
光明,44313.23,住宅,256781,754754.85,2023-11-13,7785,23,2212.21
龙岗,37887.1,住宅,256782,1058026.24,2023-11-13,11293,1,96.66
龙华,51447.42,住宅,256783,1069645.46,2023-11-13,10702,9,757.36
罗湖,48981.28,住宅,256784,80368.54,2023-11-13,594,1,92.5
南山,94054.64,住宅,256785,233600.17,2023-11-13,1838,2,248.21
坪山,34816.45,住宅,256786,548538.91,2023-11-13,6028,5,467.54
深汕,0,住宅,256787,355833.27,2023-11-13,3030,0,0
盐田,0,住宅,256788,76641.58,2023-11-13,781,0,0
全市,54854.56,住宅,256789,5183282.28,2023-11-13,51900,61,5865.23
宝安,0,办公楼,256790,350470.97,2023-11-13,2290,0,0
福田,58417.39,办公楼,256791,67455.29,2023-11-13,526,5,412.39
光明,0,办公楼,256792,40548.33,2023-11-13,541,0,0
龙岗,0,办公楼,256793,186636.21,2023-11-13,2541,0,0
龙华,0,办公楼,256794,51522.67,2023-11-13,265,0,0
罗湖,0,办公楼,256795,216139.72,2023-11-13,1562,0,0
南山,0,办公楼,256796,390168.95,2023-11-13,2187,0,0
坪山,0,办公楼,256797,4631.33,2023-11-13,117,0,0
深汕,0,办公楼,256798,54013.67,2023-11-13,400,0,0
盐田,0,办公楼,256799,9680.46,2023-11-13,113,0,0
福田,0,其他,256800,113905.98,2023-11-13,636,0,0
宝安,0,其他,256756,331714.61,2023-11-13,2650,0,0
全市,58417.39,办公楼,256757,1371267.6,2023-11-13,10542,5,412.39
光明,0,其他,256758,15263.07,2023-11-13,327,0,0
龙岗,0,其他,256759,183684.97,2023-11-13,100,0,0
龙华,0,其他,256760,262012.24,2023-11-13,1737,0,0
罗湖,0,其他,256761,92118.22,2023-11-13,143,0,0
南山,67853.62,其他,256762,269904.51,2023-11-13,2385,1,58.13
深汕,0,其他,256763,11177.5,2023-11-13,238,0,0
盐田,0,其他,256764,12929.95,2023-11-13,51,0,0
全市,67853.62,其他,256765,1292711.05,2023-11-13,8267,1,58.13
宝安,0,商业,256766,427749.92,2023-11-13,6097,0,0
大鹏,0,商业,256767,30167.04,2023-11-13,498,0,0
福田,0,商业,256768,84056.68,2023-11-13,498,0,0
光明,0,商业,256769,151274.4,2023-11-13,2412,0,0
全市,57764.55,住宅,256710,5193894.69,2023-11-12,52004,75,7763.93
宝安,0,办公楼,256711,350615.96,2023-11-12,2291,0,0
福田,0,办公楼,256712,75690.17,2023-11-12,585,0,0
光明,0,办公楼,256713,40548.33,2023-11-12,541,0,0
龙岗,0,办公楼,256714,186636.21,2023-11-12,2541,0,0
龙华,0,办公楼,256715,51522.67,2023-11-12,265,0,0
罗湖,0,办公楼,256716,216139.72,2023-11-12,1562,0,0
南山,76314.49,办公楼,256717,390168.95,2023-11-12,2187,1,48.37
坪山,0,办公楼,256718,4631.33,2023-11-12,117,0,0
深汕,0,办公楼,256719,54013.67,2023-11-12,400,0,0
盐田,0,办公楼,256720,9680.46,2023-11-12,113,0,0
福田,0,其他,256721,113905.98,2023-11-12,636,0,0
宝安,0,其他,256677,331714.61,2023-11-12,2650,0,0
全市,76314.49,办公楼,256678,1379647.47,2023-11-12,10602,1,48.37
光明,0,其他,256679,15263.07,2023-11-12,327,0,0
龙岗,0,其他,256680,189598.49,2023-11-12,250,0,0
龙华,0,其他,256681,266074.65,2023-11-12,1741,0,0
罗湖,0,其他,256682,92118.22,2023-11-12,143,0,0
南山,0,其他,256683,270004.78,2023-11-12,2386,0,0
深汕,0,其他,256684,11177.5,2023-11-12,238,0,0
盐田,0,其他,256685,12929.95,2023-11-12,51,0,0
全市,0,其他,256686,1302787.25,2023-11-12,8422,0,0
宝安,0,商业,256687,427827.46,2023-11-12,6099,0,0
大鹏,0,商业,256688,30167.04,2023-11-12,498,0,0
福田,0,商业,256689,84761.48,2023-11-12,503,0,0
光明,0,商业,256690,151274.4,2023-11-12,2412,0,0
龙岗,24189.16,商业,256691,272524.49,2023-11-12,4449,4,222.61
龙华,0,商业,256692,187870.49,2023-11-12,4357,0,0
罗湖,0,商业,256693,59994.72,2023-11-12,775,0,0
南山,0,商业,256694,370567.7,2023-11-12,4361,0,0
坪山,0,商业,256695,45449.03,2023-11-12,558,0,0
深汕,0,商业,256696,100880.75,2023-11-12,1482,0,0
盐田,0,商业,256697,24999.48,2023-11-12,438,0,0
全市,24189.16,商业,256698,1756317.04,2023-11-12,25932,4,222.61
宝安,62631.83,住宅,256699,773295.39,2023-11-12,8003,19,1817.83
大鹏,0,住宅,256700,85580.5,2023-11-12,736,0,0
福田,128877.46,住宅,256701,151415.67,2023-11-12,1149,1,122.69
光明,42311.18,住宅,256702,756416.17,2023-11-12,7803,7,692.58
龙岗,45344.67,住宅,256703,1059101.32,2023-11-12,11303,15,1686.72
龙华,62457.11,住宅,256704,1072238.55,2023-11-12,10730,14,1409.62
罗湖,53395.42,住宅,256705,80466.29,2023-11-12,595,3,383.41
南山,90619.57,住宅,256706,233781.69,2023-11-12,1840,7,866.02
坪山,36295.35,住宅,256707,549124.26,2023-11-12,6034,8,662.2
深汕,16278.69,住宅,256708,355833.27,2023-11-12,3030,1,122.86
盐田,0,住宅,256709,76641.58,2023-11-12,781,0,0
南山,59173.28,办公楼,256641,390168.95,2023-11-11,2187,2,105.43
坪山,0,办公楼,256642,4631.33,2023-11-11,117,0,0
深汕,0,办公楼,256643,54013.67,2023-11-11,400,0,0
盐田,0,办公楼,256644,9680.46,2023-11-11,113,0,0
福田,0,其他,256645,113905.98,2023-11-11,636,0,0
盐田,0,商业,256621,24999.48,2023-11-11,438,0,0
全市,28544.34,商业,256622,1756303.94,2023-11-11,25932,12,561.42
宝安,70395.55,住宅,256623,780045.5,2023-11-11,8063,46,4557.12
大鹏,0,住宅,256624,85580.5,2023-11-11,736,0,0
福田,105530.34,住宅,256625,151531.88,2023-11-11,1151,4,698.08
光明,43184.08,住宅,256626,755861.75,2023-11-11,7797,18,1708.86
龙岗,41801.71,住宅,256627,1060024.1,2023-11-11,11312,14,1340.43
龙华,60186.62,住宅,256628,1076781.48,2023-11-11,10775,21,2263.88
罗湖,53968.15,住宅,256629,80788.96,2023-11-11,598,6,632.83
南山,92241.27,住宅,256630,234471.74,2023-11-11,1846,4,469.21
坪山,34876.55,住宅,256631,547563.84,2023-11-11,6019,8,737.27
深汕,11490.11,住宅,256632,355956.13,2023-11-11,3031,2,225.88
罗湖,0,办公楼,256640,216139.72,2023-11-11,1562,0,0
龙华,0,办公楼,256639,51522.67,2023-11-11,265,0,0
龙岗,0,办公楼,256638,186636.21,2023-11-11,2541,0,0
光明,0,办公楼,256637,40548.33,2023-11-11,541,0,0
福田,0,办公楼,256636,75690.17,2023-11-11,585,0,0
宝安,0,办公楼,256635,350615.96,2023-11-11,2291,0,0
全市,60431.17,住宅,256634,5205407.2,2023-11-11,52111,126,12879.39
盐田,48903.63,住宅,256633,76801.32,2023-11-11,783,3,245.83
深汕,0,商业,256620,100880.75,2023-11-11,1482,0,0
坪山,0,商业,256619,45449.03,2023-11-11,558,0,0
南山,76311.28,商业,256618,370567.7,2023-11-11,4361,1,42.63
罗湖,0,商业,256617,59994.72,2023-11-11,775,0,0
龙华,0,商业,256536,187870.49,2023-11-11,4357,0,0
龙岗,24492.78,商业,256535,272511.39,2023-11-11,4449,9,448.66
光明,0,商业,256534,151274.4,2023-11-11,2412,0,0
福田,0,商业,256533,84761.48,2023-11-11,503,0,0
大鹏,0,商业,256532,30167.04,2023-11-11,498,0,0
宝安,25428.26,商业,256531,427827.46,2023-11-11,6099,2,70.13
全市,69274.06,其他,256530,1302787.25,2023-11-11,8422,1,100.27
盐田,0,其他,256529,12929.95,2023-11-11,51,0,0
深汕,0,其他,256528,11177.5,2023-11-11,238,0,0
南山,69274.06,其他,256527,270004.78,2023-11-11,2386,1,100.27
罗湖,0,其他,256526,92118.22,2023-11-11,143,0,0
龙华,0,其他,256525,266074.65,2023-11-11,1741,0,0
龙岗,0,其他,256524,189598.49,2023-11-11,250,0,0
光明,0,其他,256523,15263.07,2023-11-11,327,0,0
全市,59173.28,办公楼,256522,1379647.47,2023-11-11,10602,2,105.43
宝安,0,其他,256521,331714.61,2023-11-11,2650,0,0
福田,0,其他,256581,113905.98,2023-11-10,636,0,0
盐田,0,办公楼,256580,9680.46,2023-11-10,113,0,0
深汕,0,办公楼,256579,54013.67,2023-11-10,400,0,0
坪山,0,办公楼,256578,4631.33,2023-11-10,117,0,0
南山,73407.72,办公楼,256577,390217.32,2023-11-10,2188,2,275.44
罗湖,27058,办公楼,256576,216139.72,2023-11-10,1562,1,196.31
龙华,0,办公楼,256575,51522.67,2023-11-10,265,0,0
龙岗,0,办公楼,256574,186636.21,2023-11-10,2541,0,0
光明,0,办公楼,256573,40548.33,2023-11-10,541,0,0
福田,0,办公楼,256572,75690.17,2023-11-10,585,0,0
宝安,0,办公楼,256571,350615.96,2023-11-10,2291,0,0
全市,57703.63,住宅,256570,5219904.09,2023-11-10,52253,149,15037.44
盐田,49361.68,住宅,256569,76801.32,2023-11-10,783,2,174.42
深汕,11649.37,住宅,256568,356182.01,2023-11-10,3033,4,477.54
坪山,35089.02,住宅,256567,548575.83,2023-11-10,6031,16,1509.71
南山,101747.44,住宅,256566,234359.23,2023-11-10,1845,4,594.55
罗湖,52336.36,住宅,256565,81001.64,2023-11-10,600,4,483.86
龙华,67717.55,住宅,256564,1084087.43,2023-11-10,10845,13,1297.25
龙岗,40396.46,住宅,256563,1061226.51,2023-11-10,11324,13,1177.86
福田,0,商业,256549,84761.48,2023-11-10,503,0,0
大鹏,0,商业,256548,30167.04,2023-11-10,498,0,0
宝安,0,商业,256547,427862.76,2023-11-10,6100,0,0
全市,67691.26,其他,256546,1302887.52,2023-11-10,8423,3,260.51
盐田,0,其他,256545,12929.95,2023-11-10,51,0,0
深汕,0,其他,256544,11177.5,2023-11-10,238,0,0
南山,67691.26,其他,256543,270105.05,2023-11-10,2387,3,260.51
罗湖,0,其他,256542,92118.22,2023-11-10,143,0,0
龙华,0,其他,256541,266074.65,2023-11-10,1741,0,0
龙岗,0,其他,256540,189598.49,2023-11-10,250,0,0
光明,0,其他,256539,15263.07,2023-11-10,327,0,0
全市,54120.15,办公楼,256538,1379695.84,2023-11-10,10603,3,471.75
宝安,0,其他,256537,331714.61,2023-11-10,2650,0,0
光明,44545.96,住宅,256562,756348.38,2023-11-10,7802,52,4895.36
福田,95643.05,住宅,256561,151535.14,2023-11-10,1151,6,752.79
大鹏,0,住宅,256560,85580.5,2023-11-10,736,0,0
宝安,78728.12,住宅,256559,784206.1,2023-11-10,8103,35,3674.1
全市,21562.81,商业,256558,1756466.12,2023-11-10,25936,8,405.25
盐田,0,商业,256557,24999.48,2023-11-10,438,0,0
深汕,0,商业,256556,100880.75,2023-11-10,1482,0,0
坪山,0,商业,256555,45449.03,2023-11-10,558,0,0
南山,0,商业,256554,370602.36,2023-11-10,4362,0,0
罗湖,0,商业,256553,59994.72,2023-11-10,775,0,0
龙华,0,商业,256552,187870.49,2023-11-10,4357,0,0
龙岗,21562.81,商业,256551,272603.61,2023-11-10,4451,8,405.25
光明,0,商业,256550,151274.4,2023-11-10,2412,0,0
福田,45294.77,其他,256481,113905.98,2023-11-09,636,1,78.15
盐田,0,办公楼,256480,9680.46,2023-11-09,113,0,0
深汕,0,办公楼,256479,54013.67,2023-11-09,400,0,0
坪山,0,办公楼,256478,4631.33,2023-11-09,117,0,0
南山,0,办公楼,256477,390217.32,2023-11-09,2188,0,0
罗湖,0,办公楼,256476,216336.03,2023-11-09,1563,0,0
龙华,0,办公楼,256475,51522.67,2023-11-09,265,0,0
龙岗,0,办公楼,256474,186636.21,2023-11-09,2541,0,0
光明,0,办公楼,256473,40548.33,2023-11-09,541,0,0
福田,58368.13,办公楼,256472,75715.68,2023-11-09,586,4,174.73
宝安,76896.29,办公楼,256471,350615.96,2023-11-09,2291,1,267.37
全市,54757.94,住宅,256470,5104044.87,2023-11-09,51098,111,10921.17
盐田,50759.62,住宅,256469,76801.32,2023-11-09,783,2,181.21
深汕,12683.58,住宅,256468,356898.2,2023-11-09,3039,3,335.96
坪山,33909.22,住宅,256467,549010.59,2023-11-09,6035,5,445.7
南山,0,住宅,256466,237001.67,2023-11-09,1867,0,0
罗湖,60751.74,住宅,256465,81554.83,2023-11-09,605,2,244.34
龙华,67415.3,住宅,256464,1086023.76,2023-11-09,10864,16,1570.85
龙岗,39511.67,住宅,256463,1022052.34,2023-11-09,10876,11,1005
光明,43796.66,住宅,256462,671608.91,2023-11-09,7020,27,2538.47
福田,103033.17,住宅,256461,151622.83,2023-11-09,1152,3,330.77
大鹏,0,住宅,256460,85580.5,2023-11-09,736,0,0
宝安,61781.85,住宅,256459,785889.92,2023-11-09,8121,42,4268.87
全市,51959.64,商业,256458,1753888.81,2023-11-09,25918,15,1103.39
盐田,49342.46,商业,256457,24999.48,2023-11-09,438,1,70.19
深汕,0,商业,256456,100880.75,2023-11-09,1482,0,0
坪山,0,商业,256455,45449.03,2023-11-09,558,0,0
南山,82891,商业,256454,370602.36,2023-11-09,4362,2,466.5
罗湖,0,商业,256453,59994.72,2023-11-09,775,0,0
龙华,0,商业,256452,187870.49,2023-11-09,4357,0,0
龙岗,26404.75,商业,256451,273612.21,2023-11-09,4470,11,533.29
光明,33473.87,商业,256450,147322.73,2023-11-09,2373,1,33.41
福田,0,商业,256449,85074.75,2023-11-09,504,0,0
大鹏,0,商业,256448,30167.04,2023-11-09,498,0,0
宝安,0,商业,256447,427915.25,2023-11-09,6101,0,0
全市,54705.33,其他,256446,1302988.97,2023-11-09,8424,2,136.45
盐田,0,其他,256445,12929.95,2023-11-09,51,0,0
深汕,0,其他,256444,11177.5,2023-11-09,238,0,0
南山,67320,其他,256443,270206.5,2023-11-09,2388,1,58.3
罗湖,0,其他,256442,92118.22,2023-11-09,143,0,0
龙华,0,其他,256441,266074.65,2023-11-09,1741,0,0
龙岗,0,其他,256440,189598.49,2023-11-09,250,0,0
光明,0,其他,256439,15263.07,2023-11-09,327,0,0
全市,69573.45,办公楼,256438,1379917.66,2023-11-09,10605,5,442.1
宝安,0,其他,256437,331714.61,2023-11-09,2650,0,0
全市,59747.17,住宅,256370,5110127.22,2023-11-08,51156,106,10369.93
盐田,49122.91,住宅,256369,76890.41,2023-11-08,784,2,214.65
深汕,13315,住宅,256368,357154.02,2023-11-08,3041,1,135.83
坪山,33357,住宅,256367,549315.41,2023-11-08,6038,12,981.26
南山,95838.62,住宅,256366,238798.25,2023-11-08,1882,2,238.27
罗湖,50892.89,住宅,256365,81822.15,2023-11-08,607,3,293.36
龙华,63940.55,住宅,256364,1087047.99,2023-11-08,10874,9,856.86
龙岗,45655.38,住宅,256363,1022610.14,2023-11-08,10882,11,1019.14
光明,43482.99,住宅,256362,672435.68,2023-11-08,7029,25,2349.45
福田,107187.53,住宅,256361,151623.62,2023-11-08,1152,4,660.2
大鹏,0,住宅,256360,85580.5,2023-11-08,736,0,0
宝安,72490.13,住宅,256359,786849.05,2023-11-08,8131,37,3620.91
全市,22815.14,商业,256358,1755114.24,2023-11-08,25937,10,537.42
盐田,0,商业,256357,25144.49,2023-11-08,441,0,0
深汕,0,商业,256356,100880.75,2023-11-08,1482,0,0
宝安,0,办公楼,256371,351663.01,2023-11-08,2296,0,0
福田,0,办公楼,256372,70107.98,2023-11-08,561,0,0
光明,0,办公楼,256373,40548.33,2023-11-08,541,0,0
龙岗,0,办公楼,256374,186636.21,2023-11-08,2541,0,0
龙华,0,办公楼,256375,51522.67,2023-11-08,265,0,0
罗湖,0,办公楼,256376,216336.03,2023-11-08,1563,0,0
南山,0,办公楼,256377,390334.34,2023-11-08,2189,0,0
坪山,0,办公楼,256378,4631.33,2023-11-08,117,0,0
深汕,0,办公楼,256379,54013.67,2023-11-08,400,0,0
盐田,0,办公楼,256380,9680.46,2023-11-08,113,0,0
福田,0,其他,256381,113984.13,2023-11-08,637,0,0
宝安,0,其他,256337,333388.5,2023-11-08,2651,0,0
全市,0,办公楼,256338,1375474.03,2023-11-08,10586,0,0
光明,0,其他,256339,15263.07,2023-11-08,327,0,0
龙岗,0,其他,256340,189598.49,2023-11-08,250,0,0
龙华,0,其他,256341,266074.65,2023-11-08,1741,0,0
罗湖,0,其他,256342,92118.22,2023-11-08,143,0,0
南山,68604.19,其他,256343,270206.5,2023-11-08,2388,3,217.91
深汕,0,其他,256344,11177.5,2023-11-08,238,0,0
盐田,0,其他,256345,12929.95,2023-11-08,51,0,0
全市,68604.19,其他,256346,1304741.01,2023-11-08,8426,3,217.91
宝安,0,商业,256347,427915.25,2023-11-08,6101,0,0
大鹏,0,商业,256348,30167.04,2023-11-08,498,0,0
福田,0,商业,256349,85703.97,2023-11-08,512,0,0
光明,0,商业,256350,147356.14,2023-11-08,2374,0,0
龙岗,22815.14,商业,256351,274058.33,2023-11-08,4477,10,537.42
龙华,0,商业,256352,187870.49,2023-11-08,4357,0,0
罗湖,0,商业,256353,59994.72,2023-11-08,775,0,0
南山,0,商业,256354,370574.03,2023-11-08,4362,0,0
坪山,0,商业,256355,45449.03,2023-11-08,558,0,0
盐田,0,住宅,256271,77820.58,2023-11-07,793,0,0
全市,57095.56,住宅,256272,5117059.02,2023-11-07,51227,67,6421.22
宝安,52880.85,办公楼,256273,351663.01,2023-11-07,2296,4,625.49
福田,51232.77,办公楼,256274,70133.49,2023-11-07,562,1,25.51
光明,0,办公楼,256275,40548.33,2023-11-07,541,0,0
龙岗,23165.09,办公楼,256276,186636.21,2023-11-07,2541,1,82.86
龙华,0,办公楼,256277,51522.67,2023-11-07,265,0,0
罗湖,27285,办公楼,256278,216336.03,2023-11-07,1563,1,149.19
南山,0,办公楼,256279,390226.41,2023-11-07,2188,0,0
坪山,0,办公楼,256280,4631.33,2023-11-07,117,0,0
深汕,8412.03,办公楼,256281,54013.67,2023-11-07,400,40,4208.66
盐田,0,办公楼,256282,9680.46,2023-11-07,113,0,0
福田,0,其他,256283,113984.13,2023-11-07,637,0,0
宝安,0,其他,256239,333388.5,2023-11-07,2651,0,0
全市,14882.4,办公楼,256240,1375391.61,2023-11-07,10586,47,5091.71
光明,0,其他,256241,15263.07,2023-11-07,327,0,0
龙岗,0,其他,256242,189598.49,2023-11-07,250,0,0
龙华,0,其他,256243,266074.65,2023-11-07,1741,0,0
罗湖,0,其他,256244,92118.22,2023-11-07,143,0,0
南山,70018.24,其他,256245,270206.5,2023-11-07,2388,1,100.27
深汕,0,其他,256246,11177.5,2023-11-07,238,0,0
盐田,0,其他,256247,12929.95,2023-11-07,51,0,0
全市,70018.24,其他,256248,1304741.01,2023-11-07,8426,1,100.27
宝安,48873.95,商业,256249,443069.7,2023-11-07,6393,3,214.82
大鹏,0,商业,256250,30167.04,2023-11-07,498,0,0
福田,0,商业,256251,85703.97,2023-11-07,512,0,0
光明,32201.41,商业,256252,150910.83,2023-11-07,2420,3,124.05
龙岗,23384.79,商业,256253,275464.56,2023-11-07,4502,10,530.96
龙华,0,商业,256254,187870.49,2023-11-07,4357,0,0
罗湖,0,商业,256255,59994.72,2023-11-07,775,0,0
南山,80581.63,商业,256256,370574.03,2023-11-07,4362,2,320.88
坪山,0,商业,256257,45449.03,2023-11-07,558,0,0
深汕,0,商业,256258,100880.75,2023-11-07,1482,0,0
盐田,0,商业,256259,25144.49,2023-11-07,441,0,0
全市,44315.67,商业,256260,1775229.61,2023-11-07,26300,18,1190.71
宝安,71355.31,住宅,256261,788064.18,2023-11-07,8143,23,2140.02
大鹏,0,住宅,256262,85580.5,2023-11-07,736,0,0
福田,93456.13,住宅,256263,152016.87,2023-11-07,1156,4,463.6
光明,44495.3,住宅,256264,673705.21,2023-11-07,7043,22,2047.42
龙岗,40357.34,住宅,256265,1023116.71,2023-11-07,10888,4,407.02
龙华,65941.44,住宅,256266,1088683.48,2023-11-07,10890,6,595.53
罗湖,53768.56,住宅,256267,81822.15,2023-11-07,607,1,108.5
南山,0,住宅,256268,238798.25,2023-11-07,1882,0,0
坪山,34375.64,住宅,256269,550271.68,2023-11-07,6048,5,451.67
深汕,11750.8,住宅,256270,357179.41,2023-11-07,3041,2,207.46
南山,0,商业,256174,370698.79,2023-11-06,4363,0,0
坪山,33389.3,商业,256175,45449.03,2023-11-06,558,2,133.15
深汕,0,商业,256176,100880.75,2023-11-06,1482,0,0
盐田,0,商业,256177,25144.49,2023-11-06,441,0,0
全市,34085.91,商业,256178,1776463.73,2023-11-06,26320,8,424.34
宝安,75121.31,住宅,256179,788978.62,2023-11-06,8152,30,2914.11
大鹏,28195.36,住宅,256180,85580.5,2023-11-06,736,1,84.85
福田,93133.45,住宅,256181,152084.69,2023-11-06,1157,2,276.06
光明,44032.46,住宅,256182,675887.78,2023-11-06,7067,20,1865.67
龙岗,0,住宅,256183,934754.01,2023-11-06,9817,0,0
龙华,51514.23,住宅,256184,1089016.82,2023-11-06,10894,17,1570
罗湖,0,住宅,256185,82267.17,2023-11-06,611,0,0
南山,0,住宅,256186,238924.91,2023-11-06,1882,0,0
坪山,35436.27,住宅,256187,550782.46,2023-11-06,6053,6,552.42
深汕,0,住宅,256188,357060.07,2023-11-06,3040,0,0
盐田,0,住宅,256189,78127.37,2023-11-06,796,0,0
全市,59150.64,住宅,256190,5033464.4,2023-11-06,50205,76,7263.11
宝安,50886.28,办公楼,256191,351748.77,2023-11-06,2298,1,144.94
福田,0,办公楼,256192,70133.49,2023-11-06,562,0,0
光明,0,办公楼,256193,40548.33,2023-11-06,541,0,0
龙岗,0,办公楼,256194,186636.21,2023-11-06,2541,0,0
龙华,0,办公楼,256195,51522.67,2023-11-06,265,0,0
罗湖,0,办公楼,256196,216336.03,2023-11-06,1563,0,0
南山,0,办公楼,256197,390265.71,2023-11-06,2189,0,0
坪山,0,办公楼,256198,4631.33,2023-11-06,117,0,0
深汕,0,办公楼,256199,58222.33,2023-11-06,440,0,0
盐田,0,办公楼,256200,9680.46,2023-11-06,113,0,0
福田,0,其他,256201,113984.13,2023-11-06,637,0,0
宝安,0,其他,256157,333388.5,2023-11-06,2651,0,0
全市,50886.28,办公楼,256158,1379725.33,2023-11-06,10629,1,144.94
光明,0,其他,256159,15263.07,2023-11-06,327,0,0
龙岗,0,其他,256160,189598.49,2023-11-06,250,0,0
龙华,0,其他,256161,267754.09,2023-11-06,1746,0,0
罗湖,0,其他,256162,92118.22,2023-11-06,143,0,0
南山,67062.83,其他,256163,270105.05,2023-11-06,2387,2,116.6
深汕,0,其他,256164,11177.5,2023-11-06,238,0,0
盐田,0,其他,256165,12929.95,2023-11-06,51,0,0
全市,67062.83,其他,256166,1306319,2023-11-06,8430,2,116.6
宝安,27226.61,商业,256167,443652.31,2023-11-06,6402,3,123.63
大鹏,0,商业,256168,30167.04,2023-11-06,498,0,0
福田,0,商业,256169,85703.97,2023-11-06,512,0,0
