district,Price,size, sold,target
光明,45958.41,1033.78,12,90平方米以下
福田,48648.71,311.57,12,90平方米以下
宝安,53059.32,1170,14,90平方米以下
龙华,66614.7,684.63,8,90平方米以下
全市,59155.32,7542.91,71,90~144平方米
深汕,12540.92,192.52,2,90~144平方米
坪山,34953.47,620.26,6,90~144平方米
南山,84687.61,110.76,1,90~144平方米
深汕,10737.99,77.59,1,90平方米以下
坪山,35265.2,339.18,4,90平方米以下
罗湖,57510.23,812.31,13,90平方米以下
全市,47460.37,4560.62,66,90平方米以下
龙岗,33914.02,954.33,18,90平方米以下
光明,46761.19,746.58,9,90平方米以下
福田,45684.71,216.25,4,90平方米以下
宝安,55834.21,1067.7,13,90平方米以下
龙华,69407.42,169.76,2,90平方米以下
全市,57924.62,8778.89,83,90~144平方米
盐田,59642.25,138.12,1,90~144平方米
深汕,12072.64,772.25,7,90~144平方米
坪山,36498.94,95.4,1,90~144平方米
罗湖,70520.18,416.89,4,90~144平方米
龙华,70173.5,2221.09,22,90~144平方米
龙岗,45796.4,828.79,8,90~144平方米
光明,44729.35,999.26,10,90~144平方米
福田,63990.17,1707.64,15,90~144平方米
宝安,71374.46,1503.72,14,90~144平方米
大鹏,30909.41,95.73,1,90~144平方米
福田,29273.28,1373.92,4,144平方米以上
龙华,77258.49,175.23,1,144平方米以上
南山,108651.04,486.58,2,144平方米以上
坪山,15000,465.78,2,144平方米以上
深汕,14203.38,162.21,1,144平方米以上
全市,43516.29,2663.72,10,144平方米以上
盐田,47399.38,176.92,2,90平方米以下
南山,74679.52,103.37,2,90平方米以下
罗湖,43902.8,362.88,9,90平方米以下
龙岗,34205.6,318.37,7,90平方米以下
光明,45400.23,1155.3,13,90平方米以下
福田,47936.11,1279.97,45,90平方米以下
宝安,49124.67,745.22,9,90平方米以下
全市,46646.24,3965.11,85,90平方米以下
深汕,10963,115.64,1,90~144平方米
盐田,55857.48,195.03,2,90~144平方米
全市,65469.01,6310.64,58,90~144平方米
坪山,33544.14,290.92,3,90~144平方米
南山,85422.25,114.36,1,90~144平方米
罗湖,77036.97,115.92,1,90~144平方米
龙华,72762.31,3440.36,32,90~144平方米
龙岗,46420.69,213.65,2,90~144平方米
光明,48984.26,810.51,7,90~144平方米
宝安,68381.31,634.2,6,90~144平方米
福田,76874.17,380.05,3,90~144平方米
宝安,71024.18,687.52,3,144平方米以上
龙华,77815.19,346.42,2,144平方米以上
南山,101428.58,834.22,2,144平方米以上
全市,85860.43,1868.16,7,144平方米以上
全市,62521.38,7904.88,76,90~144平方米
罗湖,53963.52,274.55,3,90~144平方米
龙华,69739.79,3202.69,31,90~144平方米
龙岗,49218.04,952.1,9,90~144平方米
宝安,65138.75,2330.8,23,90~144平方米
光明,50114,1144.74,10,90~144平方米
宝安,105376.79,330.84,2,144平方米以上
龙华,81200.07,173.15,1,144平方米以上
罗湖,45497.1,242.94,1,144平方米以上
南山,130319.99,1026.16,2,144平方米以上
全市,109247.06,1773.09,6,144平方米以上
坪山,32087.58,79.47,1,90平方米以下
罗湖,45392.19,675.58,16,90平方米以下
龙岗,40810.19,253.62,3,90平方米以下
光明,47286.75,800.95,9,90平方米以下
宝安,48507.86,1120.94,14,90平方米以下
全市,46344.4,2930.56,43,90平方米以下
坪山,36338.5,320.94,3,90~144平方米
南山,91984.66,470.2,4,90~144平方米
罗湖,62561.07,424.26,4,90~144平方米
龙华,70996.8,3667.56,35,90~144平方米
龙岗,47749.71,1041.44,10,90~144平方米
宝安,79882.75,1322.74,12,90~144平方米
光明,51474.17,1474.18,13,90~144平方米
宝安,102035.62,164.66,1,144平方米以上
龙岗,49752.66,178.8,1,144平方米以上
全市,74817.91,343.46,2,144平方米以上
坪山,39538.16,137.3,2,90平方米以下
南山,86535.76,78.17,1,90平方米以下
罗湖,51464.41,319.55,7,90平方米以下
宝安,54040.15,920.35,11,90平方米以下
龙岗,37098.33,1259.73,18,90平方米以下
光明,47863.21,869.39,10,90平方米以下
福田,84717.89,79.43,1,90平方米以下
全市,46524.01,3990.75,54,90平方米以下
龙华,61679.25,172.02,2,90平方米以下
全市,61857.36,9394.26,87,90~144平方米
深汕,11871.14,672.94,6,90~144平方米
深汕,10376.6,154.81,2,90平方米以下
南山,77331.5,153.68,3,90平方米以下
罗湖,45222.33,278.55,6,90平方米以下
龙岗,38489.52,527.09,8,90平方米以下
光明,46440.35,340.27,4,90平方米以下
宝安,58330.83,763.14,9,90平方米以下
全市,47367.71,2319.13,33,90平方米以下
深汕,11711.76,352.93,3,90~144平方米
全市,64347.07,5525.07,51,90~144平方米
坪山,34864.87,279.76,3,90~144平方米
南山,93148.51,482.07,4,90~144平方米
罗湖,68337.95,320.86,3,90~144平方米
龙华,67958.63,1596.68,15,90~144平方米
龙岗,46371.43,309.5,3,90~144平方米
光明,49740.52,307.96,3,90~144平方米
福田,83905.01,755.18,6,90~144平方米
宝安,68471.08,1023.46,10,90~144平方米
大鹏,32944.87,96.67,1,90~144平方米
宝安,98535.62,164.66,1,144平方米以上
福田,107896.54,261.81,1,144平方米以上
龙华,75064.87,291.44,2,144平方米以上
全市,92421.3,717.91,4,144平方米以上
坪山,35268.75,79.98,1,90平方米以下
深汕,11029.41,176.42,2,90平方米以下
坪山,33127.41,93.24,1,90~144平方米
龙华,69917.74,1117.49,10,90~144平方米
龙岗,44390.93,1053.52,10,90~144平方米
光明,51119.9,523.31,5,90~144平方米
福田,74970.11,1012.41,8,90~144平方米
宝安,62451.79,928.16,9,90~144平方米
大鹏,33558,96.67,1,90~144平方米
福田,72704.16,432.58,2,144平方米以上
龙华,55714.58,956.88,4,144平方米以上
全市,61003.94,1389.46,6,144平方米以上
深汕,11017.99,77.3,1,90平方米以下
坪山,36465.66,83.66,1,90平方米以下
南山,88463.06,78.56,1,90平方米以下
罗湖,44461.42,666.68,17,90平方米以下
宝安,60533.38,487.9,6,90平方米以下
龙岗,39343.62,925.11,15,90平方米以下
光明,50098.32,995.74,13,90平方米以下
福田,60310.15,164.71,2,90平方米以下
全市,48709.37,3735.45,59,90平方米以下
龙华,61409.04,255.79,3,90平方米以下
全市,57291.56,5169.88,47,90~144平方米
深汕,12580.33,345.08,3,90~144平方米
坪山,35780.05,79.95,1,90平方米以下
南山,72912.4,58.13,1,90平方米以下
罗湖,45159.99,647.75,16,90平方米以下
龙华,66669.48,516.32,6,90平方米以下
全市,49128.6,3445.29,56,90平方米以下
福田,94695.5,153.59,2,90平方米以下
大鹏,30713.9,85.91,1,90平方米以下
宝安,58953.58,498.78,6,90平方米以下
龙岗,36943.39,1404.86,23,90平方米以下
全市,63642.95,4328.76,39,90~144平方米
坪山,37804.15,599.13,5,90~144平方米
南山,111509.94,240.14,2,90~144平方米
罗湖,40440.49,183.96,2,90~144平方米
龙华,67780.77,1818.14,16,90~144平方米
光明,51080.03,119.09,1,90~144平方米
宝安,65244.88,633.5,6,90~144平方米
福田,110191.8,237.04,2,90~144平方米
龙华,78926.72,491.06,3,144平方米以上
全市,78926.72,491.06,3,144平方米以上
龙岗,43911.69,497.76,5,90~144平方米
深汕,11474.9,88.19,1,90平方米以下
罗湖,46565.69,168.13,4,90平方米以下
龙华,56720.98,513.27,6,90平方米以下
龙岗,43132.34,411.44,5,90平方米以下
光明,47867.66,356.66,4,90平方米以下
福田,90598.49,79.43,1,90平方米以下
宝安,62951.37,429.07,5,90平方米以下
全市,52282.47,2046.19,26,90平方米以下
全市,65689.85,3914.13,35,90~144平方米
坪山,38098.54,213.93,2,90~144平方米
南山,92487.05,119.4,1,90~144平方米
罗湖,68425.79,121.15,1,90~144平方米
龙华,72158.51,1967.64,17,90~144平方米
龙岗,44815.35,547.18,5,90~144平方米
光明,47851.19,215.01,2,90~144平方米
宝安,60244.56,507.35,5,90~144平方米
福田,100138.64,222.47,2,90~144平方米
宝安,104515.62,164.66,1,144平方米以上
龙华,77732.69,492.3,3,144平方米以上
全市,84445.54,656.96,4,144平方米以上
罗湖,38168.81,242.69,1,144平方米以上
全市,38723.31,1017.33,4,144平方米以上
龙岗,30153.13,458.19,10,90平方米以下
光明,41781.28,144.4,2,90平方米以下
宝安,54199.43,348.31,5,90平方米以下
全市,42080.2,1183.87,21,90平方米以下
全市,65787.69,3451.69,31,90~144平方米
盐田,53742.9,117.68,1,90~144平方米
深汕,11770.46,98.32,1,90~144平方米
坪山,40695.3,119.73,1,90~144平方米
龙华,72648.55,1615.76,15,90~144平方米
龙岗,45585.31,216.27,2,90~144平方米
光明,44209.4,117.84,1,90~144平方米
宝安,61890.39,532.94,5,90~144平方米
福田,77848.31,633.15,5,90~144平方米
龙华,38897.03,774.64,3,144平方米以上
盐田,52307.45,38.28,1,90平方米以下
坪山,39066.41,66.98,1,90平方米以下
罗湖,45449.9,40.32,1,90平方米以下
龙华,53080.01,87.39,1,90平方米以下
盐田,54510.86,89.34,1,90平方米以下
深汕,11110.62,176.38,2,90平方米以下
坪山,35296.26,165.67,2,90平方米以下
罗湖,67907.41,271.78,4,90平方米以下
宝安,46704.41,147.02,2,90平方米以下
光明,48580.94,523.23,6,90平方米以下
福田,65974.01,217.04,3,90平方米以下
全市,39386.41,3205.02,50,90平方米以下
龙岗,30037.07,1614.56,30,90平方米以下
全市,54672.79,2686.65,24,90~144平方米
盐田,52205.02,108.56,1,90~144平方米
南山,82649.43,114.54,1,90~144平方米
龙华,70392.11,507.88,4,90~144平方米
龙岗,36480.6,602.95,5,90~144平方米
光明,46558.96,1031.76,10,90~144平方米
宝安,53490.51,199.46,2,90~144平方米
福田,125917.6,121.5,1,90~144平方米
福田,35884.23,593.02,2,144平方米以上
龙岗,26785.13,2022.92,8,144平方米以上
龙华,75777.65,464.88,3,144平方米以上
全市,35929.31,3080.82,13,144平方米以上
南山,86740.93,78.55,1,90平方米以下
罗湖,53356.32,77.1,1,90平方米以下
龙华,47932.23,89.71,1,90平方米以下
龙岗,40622.74,828.34,11,90平方米以下
光明,46834.45,694.16,8,90平方米以下
福田,91037.57,80.63,1,90平方米以下
宝安,52843.61,121.24,2,90平方米以下
全市,48298.21,1969.73,25,90平方米以下
全市,65709.5,5222.54,48,90~144平方米
深汕,9788.78,127.36,1,90~144平方米
坪山,33848.61,192.35,2,90~144平方米
南山,91667.2,358.2,3,90~144平方米
罗湖,74641.51,992.37,9,90~144平方米
龙华,70518.05,1419.79,13,90~144平方米
龙岗,44961.15,807.09,8,90~144平方米
光明,49459.39,540.61,5,90~144平方米
宝安,75654.76,547.03,5,90~144平方米
福田,100839.69,237.74,2,90~144平方米
龙岗,48311.11,163.95,1,144平方米以上
龙华,80606.07,173.15,1,144平方米以上
罗湖,82988,170.07,1,144平方米以上
全市,70965,507.17,3,144平方米以上
深汕,9518.37,97.09,1,90~144平方米
坪山,35121.54,544.42,5,90~144平方米
罗湖,64333.98,494.24,5,90~144平方米
龙华,67226.88,3483.71,33,90~144平方米
龙岗,48196.25,1328.77,12,90~144平方米
光明,51138.72,524.71,5,90~144平方米
宝安,71487.88,548.06,5,90~144平方米
福田,86812.03,315.57,3,90~144平方米
南山,81066,233.25,1,144平方米以上
全市,81066,233.25,1,144平方米以上
坪山,35029.67,566.16,7,90平方米以下
南山,81483.19,147.28,2,90平方米以下
罗湖,78285.84,83.83,1,90平方米以下
龙华,60455.4,171.69,2,90平方米以下
全市,48687.18,3226.88,40,90平方米以下
光明,46866.33,618.61,7,90平方米以下
福田,91088.53,79.43,1,90平方米以下
宝安,52404.62,364.16,5,90平方米以下
龙岗,44342.62,1195.72,15,90平方米以下
全市,60449.23,7336.57,69,90~144平方米
宝安,56863.12,747.91,10,90平方米以下
罗湖,53710.56,1371.14,37,90平方米以下
全市,75533,16181.08,140,90~144平方米
盐田,53594.21,126.53,1,90~144平方米
深汕,10677.91,97.09,1,90~144平方米
坪山,37715.6,305.29,3,90~144平方米
南山,90190.76,235.4,2,90~144平方米
罗湖,79547.81,608.64,5,90~144平方米
龙华,70585.11,5911.31,55,90~144平方米
龙岗,46277.45,1001.74,9,90~144平方米
光明,47815.14,1381.36,13,90~144平方米
福田,96139.29,5812.4,44,90~144平方米
宝安,68796.66,604.65,6,90~144平方米
大鹏,32793.01,96.67,1,90~144平方米
宝安,28925.88,5449.99,5,144平方米以上
龙华,77948.18,318.87,2,144平方米以上
罗湖,46224.48,1885.87,6,144平方米以上
南山,110404.41,479.62,2,144平方米以上
全市,39662.25,8134.35,15,144平方米以上
盐田,54117.73,88.76,1,90平方米以下
深汕,10955,77.31,1,90平方米以下
坪山,34846.2,381.8,5,90平方米以下
南山,72171.11,106.1,2,90平方米以下
全市,46918.52,5819.32,97,90平方米以下
龙华,64357.58,257.11,3,90平方米以下
龙岗,35280.91,1571.48,24,90平方米以下
光明,47842.6,1217.71,14,90平方米以下
南山,84499.38,844.84,7,90~144平方米
罗湖,72237.99,544.94,5,90~144平方米
龙华,72650.52,6550.47,62,90~144平方米
龙岗,45523.9,807.59,7,90~144平方米
光明,49849.33,682.88,6,90~144平方米
福田,96194.76,121.02,1,90~144平方米
宝安,68942.4,488.79,5,90~144平方米
大鹏,37158.26,96.67,1,90~144平方米
龙华,76500.56,978.19,6,144平方米以上
罗湖,50232.35,3889.4,13,144平方米以上
南山,108230.27,1208.52,5,144平方米以上
全市,65996.87,6076.11,24,144平方米以上
盐田,46722.75,73.31,1,90平方米以下
南山,75973.88,80.47,2,90平方米以下
罗湖,50164.79,3691.2,103,90平方米以下
龙华,66586.09,427.8,5,90平方米以下
龙岗,35499.93,2460.61,34,90平方米以下
光明,47764.2,571.31,7,90平方米以下
宝安,66317.4,951.39,13,90平方米以下
全市,48561.25,8256.09,165,90平方米以下
深汕,16223.57,434.62,4,90~144平方米
盐田,56317.69,92.45,1,90~144平方米
全市,66505.74,11000.36,102,90~144平方米
坪山,38510.04,336.09,3,90~144平方米
罗湖,47767.98,490.51,10,90平方米以下
龙华,67206.87,341.09,4,90平方米以下
龙岗,39472.71,1182.03,16,90平方米以下
光明,45625.75,504.33,6,90平方米以下
大鹏,33783.14,85.51,1,90平方米以下
宝安,51800.48,637.72,8,90平方米以下
全市,46879.58,3241.19,45,90平方米以下
深汕,11616.02,420.24,4,90~144平方米
盐田,57292.4,117.68,1,90~144平方米
全市,56327.54,6294.28,58,90~144平方米
坪山,37765.86,486.27,4,90~144平方米
南山,88442.05,612.25,5,90~144平方米
罗湖,72583.31,429.01,4,90~144平方米
龙华,68080.32,1554.36,15,90~144平方米
龙岗,46065.4,1127.07,11,90~144平方米
光明,46303.98,1096.02,10,90~144平方米
宝安,64023.8,324.24,3,90~144平方米
福田,78780.66,127.14,1,90~144平方米
龙华,77530.58,833.14,5,144平方米以上
南山,109622.47,236.83,1,144平方米以上
全市,84633.89,1069.97,6,144平方米以上
全市,67721.31,4770.46,43,90~144平方米
深汕,10878,287.16,3,90~144平方米
坪山,35862.81,193.1,2,90~144平方米
南山,88094.62,225.65,2,90~144平方米
龙华,69356.87,537.57,5,90~144平方米
龙岗,52569.16,405,4,90~144平方米
光明,44075.15,391.35,4,90~144平方米
宝安,83447.23,1089.56,10,90~144平方米
福田,77016.92,1641.07,13,90~144平方米
宝安,26204.08,2739.5,2,144平方米以上
福田,48768.45,915.91,3,144平方米以上
龙华,54135.76,1148.86,5,144平方米以上
南山,102474.67,1558.21,5,144平方米以上
全市,53175.03,6362.48,15,144平方米以上
盐田,44269.5,65.68,1,90平方米以下
深汕,11058,77.22,1,90平方米以下
坪山,23060.34,172.2,3,90平方米以下
罗湖,51467.66,63.67,2,90平方米以下
全市,40816.08,1922.31,35,90平方米以下
龙岗,26635.43,432.92,11,90平方米以下
光明,44386.12,228.74,3,90平方米以下
宝安,51759.31,538.23,9,90平方米以下
龙华,52115.22,343.65,5,90平方米以下
罗湖,45627.3,3071.75,13,144平方米以上
南山,94212.68,676.88,3,144平方米以上
全市,27981.82,31224.92,81,144平方米以上
深汕,10443,77.59,1,90平方米以下
坪山,31469.84,261.33,3,90平方米以下
南山,40845,2312.6,38,90平方米以下
罗湖,49971.57,184.68,3,90平方米以下
宝安,56946.84,401.91,5,90平方米以下
光明,40619.38,211.27,3,90平方米以下
福田,100348.52,161.26,2,90平方米以下
全市,43625.5,3987.66,61,90平方米以下
龙岗,36048.74,377.02,6,90平方米以下
全市,45088.38,5316.77,50,90~144平方米
南山,39029.02,739.67,7,90~144平方米
罗湖,43473.84,2017.1,19,90~144平方米
龙华,58007.97,426.81,4,90~144平方米
龙岗,49615.86,314.17,3,90~144平方米
光明,44180.5,790.79,8,90~144平方米
宝安,63961.96,591.57,5,90~144平方米
福田,23000,436.66,4,90~144平方米
宝安,27700,1327.45,1,144平方米以上
福田,23000,25613.47,61,144平方米以上
龙华,82043.56,535.37,3,144平方米以上
罗湖,78983.52,549.99,5,90~144平方米
龙华,66728.76,1767.87,16,90~144平方米
龙岗,51330.22,1243.54,12,90~144平方米
光明,44673.85,1388.72,13,90~144平方米
宝安,60607.4,634.68,6,90~144平方米
福田,99881.97,234.37,2,90~144平方米
光明,18800,1259.82,1,144平方米以上
龙华,77786.57,686.75,4,144平方米以上
罗湖,88191.19,711.11,4,144平方米以上
南山,112392.35,2904.03,12,144平方米以上
全市,83824.75,5561.71,21,144平方米以上
盐田,54879.2,156.05,2,90平方米以下
坪山,31939.15,534.62,7,90平方米以下
南山,38277.9,35743.42,579,90平方米以下
罗湖,58378.87,48.75,1,90平方米以下
全市,38694.3,38754.33,617,90平方米以下
龙岗,38798.06,1066.63,14,90平方米以下
光明,45526.26,351.05,4,90平方米以下
